Title,Authors,Year,DOI,URL,Abstract
PREDICTION OF DEFORMATION CAUSED BY LANDSLIDES BASED ON GRAPH CONVOLUTION NETWORKS ALGORITHM AND DINSAR TECHNIQUE,"Mohammad Amin Khalili, L. Guerriero, M. Pouralizadeh, D. Calcaterra, Davide Martire",2023,https://doi.org/10.5194/isprs-annals-x-4-w1-2022-391-2023,https://openalex.org/W4316115221,"Abstract. Around the world, the occurrence of landslides has become one of the greatest threats to human life, property, infrastructure, and natural environments. Despite extensive research and discussions on the spatiotemporal dependence of landslide displacements, there is still a lack of understanding concerning the factors that appear to control displacement distribution in landslides because of their significant variations. This paper implements a Graph Convolutional Network (GCN) to predict displacement following the Moio della Civitella landslide in southern Italy and identify factors that may affect the distribution of movement following the landslide. An interferometric technique, known as permanent scatter interferometry (PSI), has been developed based on Synthetic Aperture Radar (SAR) satellite imagery to derive permanent scatter points that can be used to represent the deformation of landslides. This study utilized the GCN regression model applied to PSs points and data reflecting geological and geomorphological factors to extract the interdependency between paired data points, resulting in an adjacency matrix of the interval [0, 0,8). The proposed model outperforms conventional machine learning and deep learning algorithms such as linear regression (LR), K-nearest neighbors (KNN), Support vector regression (SVR), Decision tree, lasso, and artificial neural network (ANN). The absolute error between the actual and predicted deformation is used to evaluate the proposed model, which is less than 2 millimeters for most test set points."
Globally vs. Locally Trained Machine Learning Models for Landslide Detection: A Case Study of a Glacial Landscape,"Alexandra Jarna Ganerød, Erin Lindsay, Ola Fredin, Tor-Andre Myrvoll, Steinar Nordal, Jan Ketil Rød",2023,https://doi.org/10.3390/rs15040895,https://openalex.org/W4319440699,"Landslide risk mitigation is limited by data scarcity; however, this could be improved using continuous landslide detection systems. To investigate which image types and machine learning models are most useful for landslide detection in a Norwegian setting, we compared the performance of five different machine learning models, for the Jølster case study (30 July 2019), in Western Norway. These included three globally pre-trained models; (i) the continuous change detection and classification (CCDC) algorithm, (ii) a combined k-means clustering and random forest classification model, and (iii) a convolutional neural network (CNN), and two locally trained models, including; (iv) classification and regression Trees and (v) a U-net CNN model. Images used included Sentinel-1, Sentinel-2, as well as digital elevation model (DEM) and slope. The globally trained models performed poorly in shadowed areas and were all outperformed by the locally trained models. A maximum Matthew’s correlation coefficient (MCC) score of 89% was achieved with a CNN U-net deep learning model, using combined Sentinel-1 and -2 images as input. This is one of the first attempts to apply deep learning to detect landslides with both Sentinel-1 and -2 images. Using Sentinel-1 images only, the locally-trained deep-learning model significantly outperformed the conventional machine learning model. These findings contribute to developing a national continuous monitoring system for landslides."
An Improved Multi-Source Data-Driven Landslide Prediction Method Based on Spatio-Temporal Knowledge Graph,"Luanjie Chen, Xingtong Ge, Lina Yang, Weichao Li, Ling Peng",2023,https://doi.org/10.3390/rs15082126,https://openalex.org/W4366287759,"Landslides pose a significant threat to human lives and property, making the development of accurate and reliable landslide prediction methods essential. With the rapid advancement of multi-source remote sensing techniques and machine learning, remote sensing data-driven landslide prediction methods have attracted increasing attention. However, the lack of an effective and efficient paradigm for organizing multi-source remote sensing data and a unified prediction workflow often results in the weak generalization ability of existing prediction models. In this paper, we propose an improved multi-source data-driven landslide prediction method based on a spatio-temporal knowledge graph and machine learning models. By combining a spatio-temporal knowledge graph and machine learning models, we establish a framework that can effectively organize multi-source remote sensing data and generate unified prediction workflows. Our approach considers the environmental similarity between different areas, enabling the selection of the most adaptive machine learning model for predicting landslides in areas with scarce samples. Experimental results show that our method outperforms machine learning methods, achieving an increase in F1 score by 29% and an improvement in processing efficiency by 93%. Furthermore, by comparing the susceptibility maps generated in real scenarios, we found that our workflow can alleviate the problem of poor prediction performance caused by limited data availability in county-level predictions. This method provides new insights into the development of data-driven landslide evaluation methods, particularly in addressing the challenges posed by limited data availability."
FR-weighted GeoDetector for landslide susceptibility and driving factors analysis,"Linya Peng, Yangjie Sun, Zhao Zhan, Wenzhong Shi, Min Zhang",2023,https://doi.org/10.1080/19475705.2023.2205001,https://openalex.org/W4367051999,"Landslide susceptibility analysis is an essential tool for landslide hazard management. Correlation analysis of the driving factors before landslide susceptibility analysis is crucial to obtain more accurate results and higher computational efficiency. This article presents an FR-weighted GeoDetector, which can, at different gridding scales, stably screen out the driving factors most relevant to historical landslides in the study area compared to the performance of the original GeoDetector. The correlation analysis result shows that the most relevant seven conditioning factors to historical landslides in the study area are: lithology, distance to road, elevation, slope, STI, SPI, and distance to faults. Four machine learning models (logistic regression [LR], random forest [RF], artificial neural network [ANN], and Xgboost) are implemented for landslide susceptibility analysis, demonstrating that such models can achieve higher accuracy with features filtered by the FR-weighted GeoDetector than with all features. The Xgboost models trained on seven and 12 features were used to generate landslide susceptibility maps. The overlay with historical landslides showed that the models trained on seven features generated a more reasonable landslide susceptibility map, proving that selecting crucial landslide conditioning factors is a better solution than using a full range of landslide conditioning factors."
Mapping Pluvial Flood-Induced Damages with Multi-Sensor Optical Remote Sensing: A Transferable Approach,"Arnaud Cerbelaud, Gwendoline Blanchet, Laure Roupioz, Pascal Breil, Xavier Briottet",2023,https://doi.org/10.3390/rs15092361,https://openalex.org/W4367627273,"Pluvial floods caused by extreme overland flow inland account for half of all flood damage claims each year along with fluvial floods. In order to increase confidence in pluvial flood susceptibility mapping, overland flow models need to be intensively evaluated using observations from past events. However, most remote-sensing-based flood detection techniques only focus on the identification of degradations and/or water pixels in the close vicinity of overflowing streams after heavy rainfall. Many occurrences of pluvial-flood-induced damages such as soil erosion, gullies, landslides and mudflows located further away from the stream are thus often unrevealed. To fill this gap, a transferable remote sensing fusion method called FuSVIPR, for Fusion of Sentinel-2 &amp; Very high resolution Imagery for Pluvial Runoff, is developed to produce damage-detection maps. Based on very high spatial resolution optical imagery (from Pléiades satellites or airborne sensors) combined with 10 m change images from Sentinel-2 satellites, the Random Forest and U-net machine/deep learning techniques are separately trained and compared to locate pluvial flood footprints on the ground at 0.5 m spatial resolution following heavy weather events. In this work, three flash flood events in the Aude and Alpes-Maritimes departments in the South of France are investigated, covering over more than 160 km2 of rural and periurban areas between 2018 and 2020. Pluvial-flood-detection accuracies hover around 75% (with a minimum area detection ratio for annotated ground truths of 25%), and false-positive rates mostly below 2% are achieved on all three distinct events using a cross-site validation framework. FuSVIPR is then further evaluated on the latest devastating flash floods of April 2022 in the Durban area (South Africa), without additional training. Very good agreement with the impact maps produced in the context of the International Charter “Space and Major Disasters” are reached with similar performance figures. These results emphasize the high generalization capability of this method to locate pluvial floods at any time of the year and over diverse regions worldwide using a very high spatial resolution visible product and two Sentinel-2 images. The resulting impact maps have high potential for helping thorough evaluation and improvement of surface water inundation models and boosting extreme precipitation downscaling at a very high spatial resolution."
Identification of groundwater potential zones of Idukki district using remote sensing and GIS-based machine-learning approach,"Zohaib Ahmed Khan, Bharat Jhamnani",2023,https://doi.org/10.2166/ws.2023.134,https://openalex.org/W4378905432,"Abstract Kerala's Idukki district, which is situated on the Western Ghats of India, is susceptible to flooding and landslides. As a result of the 2018 Kerala floods, this disaster-prone region experienced drought conditions. In order to lessen the effects of future disasters, it is also necessary to identify and evaluate the district's groundwater potential (GWP). This work used three machine-learning (ML) algorithms – Random Forest (RF), Adaptive Boosting (AdaBoost), and Gradient Boosting (GB) – to model and produce GWP zonation maps for the Idukki district. Fourteen conditioning factors including elevation, slope, curvature, Topographic Roughness Index, lineament density, soil, geology, geomorphology, Topographic Wetness Index, Sediment Transport Index, drainage density, rainfall, land-use/land-cover (LULC), and Normalised Difference Vegetation Index were adopted as input parameters in the modelling. All showed prominence when they were examined for feature importance using the recursive feature elimination (RFE) method. The RF model outperformed the other two ML models in terms of fit, with an area under curve (AUC) value of 0.92, while the GB and AdaBoost models displayed less fit, with AUC values of 0.90 and 0.88, respectively. GWP maps produced by each model were reclassified into five zones – very high to very low – it was discovered that the zones were evenly spread throughout the Idukki region."
A Novel Heterogeneous Ensemble Framework Based on Machine Learning Models for Shallow Landslide Susceptibility Mapping,"Haozhe Tang, Changming Wang, Silong An, Qingyu Wang, Cheng‐Lin Jiang",2023,https://doi.org/10.3390/rs15174159,https://openalex.org/W4386119820,"Landslides are devastating natural disasters that seriously threaten human life and property. Landslide susceptibility mapping (LSM) plays a key role in landslide hazard management. Machine learning (ML) models are widely used in LSM but suffer from limitations such as overfitting and unreliable accuracy. To improve the classification performance of a single machine learning (ML) model, this study selects logistic regression (LR), support vector machine (SVM), random forest (RF), and gradient boosting decision tree (GBDT), and proposes a novel heterogeneous ensemble framework based on Bayesian optimization (BO), namely, stratified weighted averaging (SWA), to test its applicability in a typical landslide area in Yanbian Prefecture, China. Firstly, a dataset consisting of 1531 historical landslides was collected from field investigations and historical records, and a spatial database containing 16 predisposing factors was established. The dataset was divided into a training set and a test set in a ratio of 7:3. The results showed that SWA effectively improved the Accuracy, AUC, and robustness of the model compared to a single ML model. The SWA achieved the best classification results (Accuracy = 91.39% and AUC = 0.967). To verify the generalization ability of SWA, we selected published landslide datasets from Yanshan country and Yongxin country in China for testing. SWA also performed well, with an AUC of 0.871 and 0.860, respectively. As indicated by shapely values (SVs), Normalized Difference Vegetation Index (NDVI) is the factor that has the greatest impact on landslide occurrence. The landslide susceptibility maps obtained from this study will provide an effective reference program for land use planning and disaster prevention and mitigation projects in Yanbian Prefecture, China."
"Landslide Susceptibility Mapping Using Multi-Criteria Decision-Making (MCDM), Statistical, and Machine Learning Models in the Aube Department, France","Abdessamad Jari, Achraf Khaddari, Soufiane Hajaj, El Mostafa Bachaoui, Sabine Mohammedi, Amine Jellouli, Hassan Mosaid, Abderrazak El Harti, Ahmed Barakat",2023,https://doi.org/10.3390/earth4030037,https://openalex.org/W4386608808,"Landslides are among the most relevant and potentially damaging natural risks, causing material and human losses. The department of Aube in France is well known for several major landslide occurrences. This study focuses on the assessment of Landslide Susceptibility (LS) using the Frequency Ratio (FR) as a statistical method, the Analytic Hierarchy Process (AHP) as a Multi-Criteria Decision-Making (MCDM) method, and Random Forest (RF) and k-Nearest Neighbor (kNN) as machine learning methods in the Aube department, northeast of France. Subsequently, the thematic layers of eight landslide causative factors, including distance to hydrography, density of quarries, elevation, slope, lithology, distance to roads, distance to faults, and rainfall, were generated in the geographic information system (GIS) environment. The thematic layers were integrated and processed to map landslide susceptibility in the study area. On the other hand, an inventory of landslides was carried out based on the database created by the French Geological Survey (BRGM), where 157 landslide occurrences were selected, and then RF and kNN models were trained to generate landslide maps (LSMs) of the study area. The generated maps were assessed by using the Area Under the Receiver Operating Characteristic Curve (ROC AUC). Subsequently, the accuracy assessment of the FR model revealed more accurate results (AUC = 66.0%) than AHP, outperforming the latter by 6%, while machine learning models results showed that RF gave better results than kNN (&lt;7.3%) with AUC = 95%. Following the analysis of LS mapping results, lithology, distance to the hydrographic network, distance to roads, and elevation were the four main factors controlling landslide susceptibility in the study area. Future mitigation and protection activities within the Aube department can benefit from the present study mapping results, implicating an optimized land management for decision-makers."
Estimating the Quality of the Most Popular Machine Learning Algorithms for Landslide Susceptibility Mapping in 2018 Mw 7.5 Palu Earthquake,"Siyuan Ma, Xiaoyi Shao, Chong Xu",2023,https://doi.org/10.3390/rs15194733,https://openalex.org/W4387106493,"The Mw 7.5 Palu earthquake that occurred on 28 September 2018 (UTC 10:02) on Sulawesi Island, Indonesia, triggered approximately 15,600 landslides, causing about 4000 fatalities and widespread destruction. The primary objective of this study is to perform landslide susceptibility mapping (LSM) associated with this event and assess the performance of the most widely used machine learning algorithms of logistic regression (LR) and random forest (RF). Eight controlling factors were considered, including elevation, hillslope gradient, aspect, relief, distance to rivers, peak ground velocity (PGV), peak ground acceleration (PGA), and lithology. To evaluate model uncertainty, training samples were randomly selected and used to establish the models 20 times, resulting in 20 susceptibility maps for different models. The quality of the landslide susceptibility maps was evaluated using several metrics, including the mean landslide susceptibility index (LSI), modelling uncertainty, and predictive accuracy. The results demonstrate that both models effectively capture the actual distribution of landslides, with areas exhibiting high LSI predominantly concentrated on both sides of the seismogenic fault. The RF model exhibits less sensitivity to changes in training samples, whereas the LR model displays significant variation in LSI with sample changes. Overall, both models demonstrate satisfactory performance; however, the RF model exhibits superior predictive capability compared to the LR model."
A Novel Estimation of the Composite Hazard of Landslides and Flash Floods Utilizing an Artificial Intelligence Approach,"Mohamed Wahba, Mustafa El-Rawy, Nassir Al‐Arifi, Mahmoud M. Mansour",2023,https://doi.org/10.3390/w15234138,https://openalex.org/W4389136164,"Landslides and flash floods are significant natural hazards with substantial risks to human settlements and the environment, and understanding their interconnection is vital. This research investigates the hazards of landslides and floods in two adopted basins in the Yamaguchi and Shimane prefectures, Japan. This study utilized ten environmental variables alongside categories representing landslide-prone, non-landslide, flooded, and non-flooded areas. Employing a machine-learning approach, namely, a LASSO regression model, we generated Landslide Hazard Maps (LHM), Flood Hazard Maps (FHM), and a Composite Hazard Map (CHM). The LHM identified flood-prone low-lying areas in the northwest and southeast, while central and northwest regions exhibited higher landslide susceptibility. Both LHM and FHM were classified into five hazard levels. Landslide hazards predominantly covered high- to moderate-risk areas, since the high-risk areas constituted 38.8% of the study region. Conversely, flood hazards were mostly low to moderate, with high- and very high-risk areas at 10.49% of the entire study area. The integration of LHM and FHM into CHM emphasized high-risk regions, underscoring the importance of tailored mitigation strategies. The accuracy of the model was assessed by employing the Receiver Operating Characteristic (ROC) curve method, and the Area Under the Curve (AUC) values were determined. The LHM and FHM exhibited an exceptional AUC of 99.36% and 99.06%, respectively, signifying the robust efficacy of the model. The novelty in this study is the generation of an integrated representation of both landslide and flood hazards. Finally, the produced hazard maps are essential for policymaking to address vulnerabilities to landslides and floods."
Integrating Data Modality and Statistical Learning Methods for Earthquake-Induced Landslide Susceptibility Mapping,"Zelang Miao, Renfeng Peng, Wei Wang, Qirong Li, Shuai Chen, Anshu Zhang, PU Ming-hui, Ke Li, Qinqin Liu, Changhao Hu",2022,https://doi.org/10.3390/app12031760,https://openalex.org/W4211159018,"Earthquakes induce landslides worldwide every year that may cause massive fatalities and financial losses. Precise and timely landslide susceptibility mapping (LSM) is significant for landslide hazard assessment and mitigation in earthquake-affected areas. State-of-the-art LSM approaches connect causative factors from various sources without considering the fusion of different information at the data modal level. To exploit the complementary information of different modalities and boost LSM accuracy, this study presents a new LSM model that integrates data modality and machine learning methods. The presented method first groups causative factors into different modal types based on their intrinsic characteristics, followed by the calculation of the pairwise similarity of modal data. The similarities of different modalities are fused using nonlinear graph fusion to generate a unified graph, which is subsequently classified using different machine learning methods to produce final LSM. Experimental results suggest that the presented method achieves higher performance than existing LSM methods. This study provides a new solution for producing precise LSM from a fusion perspective that can be applied to minimize the potential landslide risk and for sustainable use of erosion-prone slopes."
A new approach based on integration of random subspace and C4.5 decision tree learning method for spatial prediction of shallow landslides,"Viet‐Ha Nhu, Tinh Thanh Bui, Linh Nguyen My, Hoe Vuong, Hoang Nhat Duc",2022,https://doi.org/10.15625/2615-9783/16929,https://openalex.org/W4283379235,"The research approaches a new machine learning ensemble which is a hybridization of Random subspace (RS) and C4.5, named RandSub-DT, for improving the performance of the landslide susceptibility model. This is based on the GIS database, including 170 landslide polygons and ten predisposing landslide factors, i.e., slope, aspect, curvature, TWI, land use, distance to road, distance to the river, soil type, distance to fault, and lithology. We carried out this study in the Halong and Cam Pha City areas which are important economic centers in the Quang Ninh province, Vietnam, where landslides seriously influence the daily life of the citizen causing economic damage. We then used a GIS database to construct and validate the proposed RandSub-DT model. The model performance was assessed using a confusion matrix and a set of statistical measures. The result showed that the RandSub-DT model with the classification accuracy of 90.34% in the training dataset and the prediction capability of 77.48% had a high performance for landslide prediction. This research proved that an ensemble of the C4.5 and RS provided a highly accurate estimate of landslide susceptibility in the research area."
Patagonian Andes Landslides Inventory: The Deep Learning’s Way to Their Automatic Detection,"Bastían Morales, Ángel García‐Pedrero, Elizabet Lizama, Mario Lillo‐Saavedra, Consuelo Gonzalo‐Martín, Ningsheng Chen, Marcelo Somos‐Valenzuela",2022,https://doi.org/10.3390/rs14184622,https://openalex.org/W4296350038,"Landslide inventories are crucial to studying the dynamics, associated risks, and effects of these geomorphological processes on the evolution of mountainous landscapes. The production of landslide maps is mainly based on manual visual interpretation methods of aerial and satellite images combined with field surveys. In recent times, advances in machine learning methods have made it possible to explore new semi-automated landslide detection methodologies using remotely detected images. In this sense, developing new artificial intelligence models based on Deep Learning (DL) opens up an excellent opportunity to automate this arduous process. Although the Andes mountain range is one of the most geomorphologically active areas on the planet, the few investigations that use DL mainly focus on mountain ranges in Europe and Asia. One of the main reasons is the low density of landslide data available in the Andean areas, making it difficult to experiment with DL models requiring large data volumes. In this work, we seek to narrow the existing gap in the availability of landslide inventories in the area of the Patagonian Andes. In addition, the feasibility and efficiency of DL techniques are studied to develop landslide detection models in the Andes from the generated datasets. To achieve this goal, we generated in a manual process a datasets of 10,000 landslides for northern Chilean Patagonia (42–45°S), being the largest freely accessible landslide datasets in this region. We implement a machine learning model, through DL, to detect landslides in optical images of the Sentinel-2 constellation using a model based on the DeepLabv3+ architecture, a state-of-the-art deep learning network for semantic segmentation. Our results indicate that the algorithm detects landslides with an accuracy of 0.75 at the object level. For its part, the segmentation reaches a precision of 0.86, a recall of 0.74, and an F1-score of 0.79. The correlation of the segmentation measured through the Matthews correlation coefficient shows a value of 0.59, and the geometric similarity of the correctly detected landslides measured through the Jaccard score reaches 0.70. Although the model shows a good response in the testing area, errors are generated that can be explained by geometric and spectral relationships, which should be solved through new training approaches and data sets."
Rock slope displacement prediction based on multi-source information fusion and SSA-DELM model,"Song Jiang, Huan Liu, Lian Min-jie, Caiwu Lu, Sai Zhang, Jingyuan Li, PengCheng Li",2022,https://doi.org/10.3389/fenvs.2022.982069,https://openalex.org/W4297541831,"In order to solve the inefficient use of multi-source heterogeneous data information cross fusion and the low accuracy of prediction of landslide displacement, the current research proposed a new prediction model combining variable selection, sparrow search algorithm, and deep extreme learning machine. A cement mine in Fengxiang, Shaanxi Province, was studied as a case. The study first identified the variables related to landslide displacement of rock slope, and removed redundant variables by using Pearson correlation and gray correlation analysis. To avoid the impacts of random input weights and random thresholds in the DELM model, the SSA algorithm is used to optimize the model’s parameters, which can generate the optimal parameter combinations. The results showed an enhanced generalization ability of the model by removal of redundant variables by Pearson correlation and gray correlation analysis, and higher accuracy in the prediction of landside displacement of rock slope by SSA-DELM compared to other traditional machine learning algorithms. The current study is significant in the literature on rock slope disaster analysis."
Submarine Landslide Susceptibility and Spatial Distribution Using Different Unsupervised Machine Learning Models,"Xing Du, Yongfu Sun, Yupeng Song, Zongxiang Xiu, Zhi-Ming Su",2022,https://doi.org/10.3390/app122010544,https://openalex.org/W4306836462,"A submarine landslide is a well-known geohazard that can cause significant damage to offshore engineering facilities. Most standard predicting and mapping methods require expert knowledge, supervision, and fieldwork. In this research, the main objective was to analyze the potential of unsupervised machine learning methods and compare the performance of three different unsupervised machine learning models (k-means, spectral clustering, and hierarchical clustering) in modeling the susceptibility of the submarine landslide. Nine groups of geological factors were selected as the input parameters, which were obtained through field surveys. To estimate submarine landslide susceptibility, all input factors were separated into three or four groups based on data features and environmental variables. Finally, the goodness-of-fit and accuracy of models were validated with both internal metrics (Calinski–Harabasz index, silhouette index, and Davies–Bouldin index) and external metrics (existing landslide distribution, hydrodynamic distribution, and liquefication distribution). The findings of k-means, spectral clustering, and hierarchical clustering performed commendably and accurately in forecasting the submarine landslide susceptibility. Spectral clustering has the greatest congruence with environmental geology parameters. Therefore, the unsupervised machine learning model can be used in submarine-landslide-predicting studies, and the spectral clustering method performed best. Furthermore, machine learning can improve submarine landslide mapping in the future with the development of models and the extension of geological data related to submarine landslides."
"Comparative Study of Artificial Neural Network and Random Forest Model for Susceptibility Assessment of Landslides Induced by Earthquake in the Western Sichuan Plateau, China","Mustafa Kamal, Baolei Zhang, Jianfei Cao, Xin Zhang, Jun Chang",2022,https://doi.org/10.3390/su142113739,https://openalex.org/W4307261178,"Earthquake-induced landslides are one of the most dangerous secondary disasters in mountainous areas throughout the world. The nowcasting of coseismic landslides is crucial for planning land management, development, and urbanization in mountainous areas. Taking Wenchuan County in Western Sichuan Plateau (WPS) as the study area, a landslide inventory was built using historical records. Herein, eight causative factors were selected for a library of factors, and then a landslide susceptibility assessment (LSA) was performed based on the machine learning techniques of Random Forest (RF) and Artificial Neural Network (ANN) models, respectively. The prediction abilities of the above two LSM models were assessed using the area under curve (AUC) value of the receiver operating characteristics (ROC) curve, precision, recall ratio, accuracy, and specificity. The performances of both machine learning techniques were found to be excellent, but RF outperformed in accuracy. There were still some differences between the models’ performances shown by the results: RF (AUC = 0.966) outperformed ANN (AUC = 0.914). The RF model demonstrated a higher degree of correlation between the areas classified as very low and high susceptibility in comparison to the ANN model. The results provided a theoretical framework upon which machine learning applications could be applied (e.g., RF and ANN), a reliable and low-cost tool to assess landslide susceptibility. This comparative study will provide a useful description of earthquake-induced landslides in the study area, which can be used to anticipate the features of landslides in the future, and have played a very important role in proper anthropogenic activities, resource management, and infrastructural development of the mountainous areas."
Rainfall-Induced Landslides from Initialization to Post-Failure Flows: Stochastic Analysis with Machine Learning,"Haoding Xu, Xuzhen He, Daichao Sheng",2022,https://doi.org/10.3390/math10234426,https://openalex.org/W4309852211,"Rainfall-induced landslides represent a severe hazard around the world due to their sudden occurrence, as well as their widespread influence and runout distance. Considering the spatial variability of soil, stochastic analysis is often conducted to give a probability description of the runout. However, rainfall-induced landslides are complex and time-consuming for brute-force Monte Carlo analyses. Therefore, new methods are required to improve the efficiency of stochastic analysis. This paper presents a framework to investigate the influence and runout distance of rainfall-induced landslides with a two-step simulation approach. The complete process, from the initialization of instability to the post-failure flow, is simulated. The rainfall infiltration process and initialization of instability are first solved with a coupled hydro-mechanical finite element model. The post-failure flow is simulated using the coupled Eulerian–Lagrangian method, wherein the soil can flow freely in fixed Eulerian meshes. An equivalent-strength method is used to connect two steps by considering the effective stress of unsaturated soil. A rigorous method has been developed to accurately quantify the influence and runout distance via Eulerian analyses. Several simulations have been produced, using three-dimensional analyses to study the shapes of slopes and using stochastic analysis to consider uncertainty and the spatial variability of soils. It was found that a two-dimensional analysis assuming plain strain is generally conservative and safe in design, but care must be taken to interpret 2D results when the slope is convex in the longitudinal direction. The uncertainty and spatial variability of soils can lead to the statistic of influence and runout distance. The framework of using machine-learning models as surrogate models is effective in stochastic analysis of this problem and can greatly reduce computational effort."
Landslide Classification from Synthetic Aperture Radar Images Using Convolutional Neural Network with Multichannel Information,"Shingo Mabu, Yoshiaki Nakayama, Takashi Kuremoto",2020,https://doi.org/10.2299/jsp.24.61,https://openalex.org/W3011874232,"Detection of disaster-stricken areas using synthetic aperture radar (SAR) images is important in countries and regions with heavy rain and earthquakes. Although it is important to immediately find disaster-stricken areas when a disaster occurs, it takes time to read SAR images and also needs experience and expertise. Therefore, machine learning, especially deep learning, is expected to be applied to the classification of disaster-stricken areas. Classification using deep learning is often executed on patch images of local areas. However, patch-based classification would miss information on the surrounding areas such as topographic features. In this study, a convolutional neural network (CNN) is applied to the classification of SAR images using the following techniques. When making the images input to a CNN, two multichannel image generation methods, i.e, a zero-padding method and map-concatenation method, are used, where the target areas to be classified and their surrounding areas are combined to form multichannel images. In the experiments, the zero-padding method and map-concatenation method are evaluated by the classification performance of SAR images that cover the northern Kyushu area in Japan, where large-scale landslides due to heavy rain occurred in 2017. Through the experiments, we clarify the appropriate CNN structures with multichannel information for landslide classification."
A data-mining approach towards damage modelling for <i>El Niño</i> events in Peru,"Fabio Brill, Silvia Passuni Pineda, Bruno Espichán Cuya, Heidi Kreibich",2020,https://doi.org/10.1080/19475705.2020.1818636,https://openalex.org/W3093042406,"Compound natural hazards like El Niño events cause high damage to society, which to manage requires reliable risk assessments. Damage modelling is a prerequisite for quantitative risk estimations, yet many procedures still rely on expert knowledge, and empirical studies investigating damage from compound natural hazards hardly exist. A nationwide building survey in Peru after the El Niño event 2017 – which caused intense rainfall, ponding water, flash floods and landslides – enables us to apply data-mining methods for statistical groundwork, using explanatory features generated from remote sensing products and open data. We separate regions of different dominant characteristics through unsupervised clustering, and investigate feature importance rankings for classifying damage via supervised machine learning. Besides the expected effect of precipitation, the classification algorithms select the topographic wetness index as most important feature, especially in low elevation areas. The slope length and steepness factor ranks high for mountains and canyons. Partial dependence plots further hint at amplified vulnerability in rural areas. An example of an empirical damage probability map, developed with a random forest model, is provided to demonstrate the technical feasibility."
Targeted Rock Slope Assessment Using Voxels and Object-Oriented Classification,"Ioannis Farmakis, David Bonneau, D. Jean Hutchinson, Nicholas Vlachopoulos",2021,https://doi.org/10.3390/rs13071354,https://openalex.org/W3145420373,"Reality capture technologies, also known as close-range sensing, have been increasingly popular within the field of engineering geology and particularly rock slope management. Such technologies provide accurate and high-resolution n-dimensional spatial representations of our physical world, known as 3D point clouds, that are mainly used for visualization and monitoring purposes. To extract knowledge from point clouds and inform decision-making within rock slope management systems, semantic injection through automated processes is necessary. In this paper, we propose a model that utilizes a segmentation procedure which delivers segments ready to classify and be retained or rejected according to complementary knowledge-based filter criteria. First, we provide relevant voxel-based features based on the local dimensionality, orientation, and topology and partition them in an assembly of homogenous segments. Subsequently, we build a decision tree that utilizes geometrical, topological, and contextual information and enables the classification of a multi-hazard railway rock slope section in British Columbia, Canada into classes involved in landslide risk management. Finally, the approach is compared to machine learning integrating recent featuring strategies for rock slope classification with limited training data (which is usually the case). This alternative to machine learning semantic segmentation approaches reduces substantially the model size and complexity and provides an adaptable framework for tailored decision-making systems leveraging rock slope semantics."
Recursive Feature Elimination for Machine Learning-based Landslide Prediction Models,"Kusala Munasinghe, Piyumika Karunanayake",2021,https://doi.org/10.1109/icaiic51459.2021.9415232,https://openalex.org/W3159067511,"This paper proposes a landslide prediction model which uses the recursive feature elimination method, which is one of the key feature selection methods in machine learning that is not tested yet for landslide prediction related applications. The model is tested with the landslide inventories of two landslide-prone areas. The results show that the proposed model achieves an average accuracy of 91.15% and a sensitivity of 83.4% in predicting the possibility for a landslide. The findings of this research paper imply that recursive feature elimination can also be effectively used in landslide predictions since it achieves high accuracy."
Research on application of GPS-based wireless communication system in highway landslide,Zhiwen Xiong,2021,https://doi.org/10.1186/s13638-021-02038-7,https://openalex.org/W3191226521,"Abstract Machine learning is a branch of the field of artificial intelligence. Deep learning is a complex machine learning algorithm that has unique advantages in image recognition, speech recognition, natural language processing, and industrial process control. Deep learning has It is widely used in the field of wireless communication. Prediction of geological disasters (such as landslides) is currently a difficult problem. Because landslides are difficult to detect in the early stage, this paper proposes a GPS-based wireless communication continuous detection system and applies it to landslide deformation monitoring to achieve early treatment and prevention. This article introduces the GPS multi-antenna detection system based on deep learning wireless communication, and introduces the time series analysis method and its application. The test results show that the GPS multi-antenna detection system of the wireless communication network has great advantages in response time, with high accuracy and small error. The horizontal accuracy is controlled at 0–2 mm and the vertical accuracy is about 1 mm. The analysis method is simple and efficient, and can obtain good results for short-term deformation prediction."
